Plot,Treatment,N,mean_SWP,sd_SWP,se_SWP,mean_VWC,sd_VWC,se_VWC,SampleDate,Site
3,Addition,24,-1.7667113319928103,0.43321963139558683,0.08843058695631661,0.19166666666666668,0.0065981991394666204,0.00134685175941369,2018-08-06,Ponderosa Pine Meadow
4,Exclusion,24,-75.62189500614853,6.002675668815347,1.2252910400014456,0.115875,0.0012269616060043172,2.504524890580292e-4,2018-08-06,Ponderosa Pine Meadow
5,Ambient,24,-0.37320055534960794,0.08519535412684474,0.017390428838873893,0.23550000000000001,0.007604346583140569,0.0015522307463309278,2018-08-06,Ponderosa Pine Meadow
6,Ambient,24,-0.46720722763911016,0.14684099639432385,0.029973792873996496,0.22954166666666667,0.010750042130015182,0.0021943431609966015,2018-08-06,Ponderosa Pine Meadow
7,Exclusion,24,-46.83847454606116,4.170130762908015,0.8512243774839812,0.1235,0.0014142135623730963,2.8867513459481317e-4,2018-08-06,Ponderosa Pine Meadow
9,Addition,24,-2.5357340545359452,0.3477230618607397,0.07097867277975355,0.18208333333333332,0.003348155451518978,6.834393696449431e-4,2018-08-06,Ponderosa Pine Meadow
11,Ambient,24,-1.959700908377089,0.5460689675457148,0.11146586123795238,0.18925,0.0071277168733113305,0.0014549391142198909,2018-08-06,Ponderosa Pine Meadow
12,Addition,24,-0.27218359420076094,0.04981616985016811,0.010168683089394283,0.24520833333333333,0.0061994331204145445,0.001265453986627145,2018-08-06,Ponderosa Pine Meadow
1,Exclusion,24,-97.32721036837627,22.28236496590164,4.548368702410609,0.11241666666666666,0.003348155451518978,6.834393696449431e-4,2018-08-07,Ponderosa Pine Meadow
3,Addition,24,-3.8887861993624537,1.3872673877675052,0.2831747697361765,0.17341666666666666,0.008355766905539554,0.0017056137773505228,2018-08-07,Ponderosa Pine Meadow
4,Exclusion,24,-95.28904540594789,10.41756505299636,2.126476561840924,0.11241666666666666,0.0016396358733272013,3.346892711345265e-4,2018-08-07,Ponderosa Pine Meadow
5,Ambient,24,-0.6999427381477349,0.19224605812030796,0.03924206228801609,0.21708333333333332,0.008737309637991839,0.0017834958614818012,2018-08-07,Ponderosa Pine Meadow
6,Ambient,24,-0.9535473739475944,0.28580546328297024,0.05833979589525249,0.208625,0.009296153949933782,0.0018975694789746774,2018-08-07,Ponderosa Pine Meadow
7,Exclusion,24,-64.77944057916665,8.54745499075302,1.7447419438958673,0.118375,0.002060234262745693,4.2054355786050324e-4,2018-08-07,Ponderosa Pine Meadow
9,Addition,24,-3.553531964258792,0.4700440635374811,0.09594734269093205,0.17408333333333334,0.0030775013391960678,6.281923303135219e-4,2018-08-07,Ponderosa Pine Meadow
11,Ambient,24,-3.3001722322763,0.9181912544125693,0.1874250049664007,0.17658333333333334,0.0066261449653210285,0.0013525561772290216,2018-08-07,Ponderosa Pine Meadow
12,Addition,24,-0.43055801652866005,0.088810983236277,0.01812846604031244,0.230875,0.00658266828414818,0.0013436815368470926,2018-08-07,Ponderosa Pine Meadow
1,Exclusion,24,-131.7328640097845,18.178717999740577,3.7107152731093733,0.10775,0.0021110475454452567,4.3091577575798013e-4,2018-08-08,Ponderosa Pine Meadow
3,Addition,24,-10.431066393679822,4.181876303760581,0.8536219259707979,0.15233333333333332,0.007636677325886583,0.0015588302315586713,2018-08-08,Ponderosa Pine Meadow
4,Exclusion,24,-127.48664105629972,15.066428372906362,3.075421813317632,0.10816666666666666,0.0016854019432007703,3.4403123102809364e-4,2018-08-08,Ponderosa Pine Meadow
5,Ambient,24,-1.2216047929748821,0.2681110817560184,0.054727945390655765,0.201125,0.006306052992786058,0.0012872176769397176,2018-08-08,Ponderosa Pine Meadow
6,Ambient,24,-1.4933137582357332,0.33634865173613604,0.06865688103555138,0.19575,0.005542327246234009,0.001131322811733162,2018-08-08,Ponderosa Pine Meadow
7,Exclusion,24,-89.21656102247728,10.729177636807819,2.1900842141549512,0.11341666666666667,0.0017173454405910436,3.505516701286016e-4,2018-08-08,Ponderosa Pine Meadow
9,Addition,24,-4.807366211370562,0.3439337946294155,0.07020519184510411,0.16708333333333333,0.0016129008882638522,3.2923201516068195e-4,2018-08-08,Ponderosa Pine Meadow
11,Ambient,24,-4.7445095785533615,0.5274624359555115,0.1076678188813712,0.16745833333333335,0.002431302507722549,4.962875461891169e-4,2018-08-08,Ponderosa Pine Meadow
12,Addition,24,-0.6487377706757934,0.07750387675054415,0.015820412593865796,0.21816666666666668,0.0035833754631834146,7.314534534673912e-4,2018-08-08,Ponderosa Pine Meadow
1,Exclusion,24,-153.81788135340784,36.42066856125211,7.434337838841068,0.10583333333333333,0.0033836777864209916,6.906903358934591e-4,2018-08-09,Ponderosa Pine Meadow
3,Addition,24,-11.757021864030639,6.175678608314184,1.2606051171492574,0.15333333333333332,0.01574709543035647,0.003214362394607169,2018-08-09,Ponderosa Pine Meadow
4,Exclusion,24,-167.2405049948501,21.860881318557627,4.462333713167276,0.104375,0.001974015990420237,4.0294432671869563e-4,2018-08-09,Ponderosa Pine Meadow
5,Ambient,24,-1.37425359949504,0.39601058341561657,0.08083532184251126,0.19858333333333333,0.00833492738377207,0.001701359927782693,2018-08-09,Ponderosa Pine Meadow
6,Ambient,24,-1.2028579612177799,0.8650388838499168,0.17657532275824836,0.21583333333333335,0.03419848288863204,0.006980736087870852,2018-08-09,Ponderosa Pine Meadow
7,Exclusion,24,-130.81558147197384,42.451590356602566,8.665394595277606,0.10841666666666666,0.00424178660745545,8.658510655030983e-4,2018-08-09,Ponderosa Pine Meadow
9,Addition,24,-4.156483389567229,2.282298196917552,0.46587216861017383,0.17766666666666667,0.021618564217833237,0.00441287094210683,2018-08-09,Ponderosa Pine Meadow
11,Ambient,24,-3.755162177079768,2.226385141055918,0.4544589638751126,0.18095833333333333,0.022745241579124928,0.0046428529954326645,2018-08-09,Ponderosa Pine Meadow
12,Addition,24,-0.6542697669960884,0.24539456417363623,0.05009095565650586,0.220625,0.01358327776284534,0.0027726749627887083,2018-08-09,Ponderosa Pine Meadow
1,Exclusion,24,-126.19821441962391,25.181985843648587,5.140251335577368,0.10854166666666666,0.003064227921291627,6.254829052294717e-4,2018-08-10,Ponderosa Pine Meadow
3,Addition,24,-5.285345081184018,0.5123376958928093,0.10458049424421698,0.16504166666666667,0.0021157621027332743,4.318781307345437e-4,2018-08-10,Ponderosa Pine Meadow
4,Exclusion,24,-171.25411322510337,40.45852586043689,8.258562008605677,0.10433333333333333,0.0033318837427740947,6.801179210059309e-4,2018-08-10,Ponderosa Pine Meadow
5,Ambient,24,-0.9592352852755441,0.07822893023517104,0.015968413516662693,0.207,0.002284160962880645,4.662524041201573e-4,2018-08-10,Ponderosa Pine Meadow
6,Ambient,24,-0.20423048648438075,0.053849951450265304,0.010992075310566417,0.2554166666666667,0.009141004923666375,0.0018658998166042765,2018-08-10,Ponderosa Pine Meadow
7,Exclusion,24,-143.14733516365965,68.62001945169371,14.007002816375493,0.108125,0.006622179465218775,0.001351746722910232,2018-08-10,Ponderosa Pine Meadow
9,Addition,24,-2.214064983559338,0.334792803830483,0.06833929491169907,0.18545833333333334,0.0038558726150105674,7.870767016622446e-4,2018-08-10,Ponderosa Pine Meadow
11,Ambient,24,-1.1925139740153845,0.21023144468422256,0.042913313947041024,0.20145833333333332,0.004763805262572145,9.724076772739162e-4,2018-08-10,Ponderosa Pine Meadow
12,Addition,24,-0.396845824365673,0.06689591520471463,0.013655071510670146,0.233125,0.005318650531691359,0.0010856649935688568,2018-08-10,Ponderosa Pine Meadow
1,Exclusion,24,-110.56947437959309,23.804705544436146,4.85911517175585,0.1105,0.0032168037066250313,6.566273069937436e-4,2018-08-11,Ponderosa Pine Meadow
3,Addition,24,-6.929244001695841,0.6585788918094125,0.13443185335838903,0.15920833333333334,0.0020425722629261785,4.169383172442583e-4,2018-08-11,Ponderosa Pine Meadow
4,Exclusion,24,-153.64982893318194,37.50420273920495,7.655513326745275,0.105875,0.003480535940739963,7.104614238525616e-4,2018-08-11,Ponderosa Pine Meadow
5,Ambient,24,-1.104206911053894,0.03811693580777078,0.0077805869406216135,0.20308333333333334,9.286112429750607e-4,1.8955197622504575e-4,2018-08-11,Ponderosa Pine Meadow
6,Ambient,24,-0.29315771078709607,0.07681444945611073,0.01567968383669001,0.24345833333333333,0.008861147077903166,0.0018087740730514117,2018-08-11,Ponderosa Pine Meadow
7,Exclusion,24,-103.41764834443238,39.47643333560817,8.058093211436345,0.11208333333333334,0.004933617304792189,0.0010070704152421715,2018-08-11,Ponderosa Pine Meadow
9,Addition,24,-3.365455572809586,0.2738402940185064,0.05589741594658843,0.17520833333333333,0.001933214639035127,3.9461578574290234e-4,2018-08-11,Ponderosa Pine Meadow
11,Ambient,24,-1.8036396935795036,0.3144756441954994,0.06419207206766735,0.19066666666666668,0.004390371546787426,8.961808392385763e-4,2018-08-11,Ponderosa Pine Meadow
12,Addition,24,-0.5309224704226502,0.07357521462343532,0.015018477795264643,0.22412500000000002,0.00415265760897661,8.476576848732271e-4,2018-08-11,Ponderosa Pine Meadow
1,Exclusion,24,-122.50454536758508,18.773079968995443,3.8320389020418903,0.10883333333333334,0.0023713262967793173,4.8404495339607974e-4,2018-08-12,Ponderosa Pine Meadow
3,Addition,24,-9.921662923662371,1.1420177229402266,0.23311339153489055,0.15183333333333332,0.0022586388102931215,4.610427165387502e-4,2018-08-12,Ponderosa Pine Meadow
4,Exclusion,24,-146.15537951285333,22.38110751773737,4.568524441402097,0.10629166666666666,0.0021362129568705123,4.3605264385457033e-4,2018-08-12,Ponderosa Pine Meadow
5,Ambient,24,-1.3208815365272577,0.15735508759110897,0.032119972752430836,0.1985,0.003230291412348992,6.593804733957869e-4,2018-08-12,Ponderosa Pine Meadow
6,Ambient,24,-0.5883902397584305,0.16885499098675538,0.034467380703316945,0.22225,0.009223080688756035,0.0018826534619974598,2018-08-12,Ponderosa Pine Meadow
7,Exclusion,24,-87.08021120391396,8.780788608109738,1.7923709690926821,0.11375,0.001452134860188239,2.964157870974147e-4,2018-08-12,Ponderosa Pine Meadow
9,Addition,24,-4.647454514334176,0.4202825972862187,0.0857898259269055,0.167875,0.002070759155059047,4.2269194250762473e-4,2018-08-12,Ponderosa Pine Meadow
11,Ambient,24,-2.902906268609303,0.5369811680748978,0.10961082193893268,0.17904166666666665,0.004427966131077681,9.038548016221745e-4,2018-08-12,Ponderosa Pine Meadow
12,Addition,24,-0.7349507271913406,0.07100607315878063,0.014494053989812093,0.2145,0.00284375746535093,5.804795618616827e-4,2018-08-12,Ponderosa Pine Meadow
1,Exclusion,24,-104.41712281656537,47.21997404717519,9.638736840253626,0.113625,0.009867877177995277,0.0020142719942119708,2018-08-13,Ponderosa Pine Meadow
3,Addition,24,-14.533789641903882,5.064632116697297,1.0338137017350237,0.14591666666666667,0.008586727202955209,0.0017527583506430063,2018-08-13,Ponderosa Pine Meadow
4,Exclusion,24,-181.3170015426488,26.65403314491142,5.440731732688615,0.10329166666666667,0.0021362129568705092,4.360526438545697e-4,2018-08-13,Ponderosa Pine Meadow
5,Ambient,24,-1.3089542503879943,0.4304051732883739,0.0878560881008907,0.200625,0.01106821732631812,0.002259290400975941,2018-08-13,Ponderosa Pine Meadow
6,Ambient,24,-0.531793559856911,0.38397241305538504,0.07837804060757261,0.23783333333333334,0.034531229301915226,0.007048657665061273,2018-08-13,Ponderosa Pine Meadow
7,Exclusion,24,-103.55460991124156,12.487709803977799,2.5490430896413794,0.11120833333333334,0.0018645238736370005,3.805943419706826e-4,2018-08-13,Ponderosa Pine Meadow
9,Addition,24,-4.752639350377806,2.28591384543693,0.466610209773651,0.17320833333333333,0.019642410121019232,0.004009490176248092,2018-08-13,Ponderosa Pine Meadow
11,Ambient,24,-2.8741997286108023,1.7211984179616564,0.35133815584097594,0.19229166666666667,0.03402362244173849,0.006945042848613832,2018-08-13,Ponderosa Pine Meadow
12,Addition,24,-0.7441022838904278,0.2650908466767245,0.0541114424866954,0.21687499999999998,0.013762938576512996,0.002809348072810292,2018-08-13,Ponderosa Pine Meadow
1,Exclusion,24,-39.60526955055754,3.5871655989222724,0.7322271116853986,0.12629166666666666,0.0015736738147921008,3.212248223183105e-4,2018-08-14,Ponderosa Pine Meadow
3,Addition,24,-7.291512621402209,0.4900204219648574,0.10002499977976692,0.15808333333333333,0.0014719601443879758,3.0046260628866607e-4,2018-08-14,Ponderosa Pine Meadow
4,Exclusion,24,-215.43126573997304,31.29903837278474,6.38888945442611,0.10095833333333333,0.002156469874317878,4.401875698135476e-4,2018-08-14,Ponderosa Pine Meadow
5,Ambient,24,-0.6025458989238796,0.08306039096709311,0.016954631308787927,0.220375,0.003954221739510497,8.071521326351016e-4,2018-08-14,Ponderosa Pine Meadow
6,Ambient,24,-0.0793080054791967,0.008598987281456076,0.0017552609286874722,0.28833333333333333,0.003726131770484562,7.605934626717049e-4,2018-08-14,Ponderosa Pine Meadow
7,Exclusion,24,-91.2382848622072,17.432980397730947,3.5584922225318474,0.11329166666666667,0.003071314216177295,6.269293891158701e-4,2018-08-14,Ponderosa Pine Meadow
9,Addition,24,-2.0939072184402856,0.3095461090858457,0.06318583492701849,0.18683333333333332,0.003886058321147837,7.932383331257371e-4,2018-08-14,Ponderosa Pine Meadow
11,Ambient,24,-0.4556780821592269,0.08344517553609353,0.017033175130033575,0.22895833333333335,0.005598751154744564,0.0011428402938285238,2018-08-14,Ponderosa Pine Meadow
12,Addition,24,-0.34267616761129227,0.03493451405983492,0.007130977821556697,0.237375,0.002946073289327155,6.013646919745305e-4,2018-08-14,Ponderosa Pine Meadow
1,Exclusion,24,-51.75692626106528,5.708737348140252,1.1652911315427323,0.12191666666666666,0.001839580922659968,3.7550288342293387e-4,2018-08-15,Ponderosa Pine Meadow
3,Addition,24,-6.968673234922891,0.6429593805197871,0.13124353396745375,0.15908333333333333,0.001998187584584694,4.078783327164085e-4,2018-08-15,Ponderosa Pine Meadow
4,Exclusion,24,-194.56309578234857,49.30179334325357,10.063686424592968,0.10266666666666667,0.003643537061543433,7.437338883084168e-4,2018-08-15,Ponderosa Pine Meadow
5,Ambient,24,-0.5897692834249435,0.06715483797140256,0.013707923899101407,0.22091666666666668,0.003361116101725048,6.860849512899072e-4,2018-08-15,Ponderosa Pine Meadow
6,Ambient,24,-0.10376340632530043,0.027204751961235223,0.0055531467403338525,0.2793333333333333,0.009342128361291138,0.0019069539663955385,2018-08-15,Ponderosa Pine Meadow
7,Exclusion,24,-76.30384108471968,14.275701377613226,2.914015341291607,0.116,0.003064523510731492,6.255432421712237e-4,2018-08-15,Ponderosa Pine Meadow
9,Addition,24,-2.897708786553841,0.21106301079382991,0.043083056668368466,0.17870833333333333,0.0017564580631305256,3.5853550077225254e-4,2018-08-15,Ponderosa Pine Meadow
11,Ambient,24,-0.6923566207450996,0.161759745030247,0.03301906968723436,0.21691666666666667,0.0067625353276689875,0.001380396743361172,2018-08-15,Ponderosa Pine Meadow
12,Addition,24,-0.40124657528141233,0.0686370952159105,0.014010488392150428,0.23279166666666667,0.005332257590785789,0.0010884425228756278,2018-08-15,Ponderosa Pine Meadow
1,Exclusion,24,-60.230140942269365,7.251329700039826,1.480171476815548,0.1195,0.0018881783261398624,3.8542278686875864e-4,2018-08-16,Ponderosa Pine Meadow
3,Addition,24,-8.414145601640627,1.758242500733529,0.35889974757268533,0.15545833333333334,0.00372977638526199,7.613374165478471e-4,2018-08-16,Ponderosa Pine Meadow
4,Exclusion,24,-142.0675639121343,43.07022282182507,8.791672418453873,0.10733333333333334,0.004842445184234808,9.884599840644134e-4,2018-08-16,Ponderosa Pine Meadow
5,Ambient,24,-0.7858753075337284,0.09389284685009007,0.01916579710666729,0.21266666666666667,0.003344907442232366,6.827763725256081e-4,2018-08-16,Ponderosa Pine Meadow
6,Ambient,24,-0.1907873836818514,0.0404076716732275,0.008248181441110097,0.2572083333333333,0.007021576477678225,0.0014332732966867042,2018-08-16,Ponderosa Pine Meadow
7,Exclusion,24,-76.85567500720657,16.10472219100778,3.2873626514371828,0.11591666666666667,0.0030775013391960704,6.281923303135225e-4,2018-08-16,Ponderosa Pine Meadow
9,Addition,24,-3.870658468191749,0.42413272535590746,0.08657573002816418,0.17204166666666665,0.0024223446540879274,4.944590319728371e-4,2018-08-16,Ponderosa Pine Meadow
11,Ambient,24,-1.229402508039501,0.2679062743693046,0.05468613925790562,0.200875,0.005795894348963561,0.0011830819798367691,2018-08-16,Ponderosa Pine Meadow
12,Addition,24,-0.5045636428037323,0.026111717255835998,0.0053300319653854,0.225375,0.001555145736215603,3.1744279411609284e-4,2018-08-16,Ponderosa Pine Meadow
1,Exclusion,24,-44.78183964491101,38.74149967264666,7.908075505682155,0.1605,0.054408279421106646,0.011106043530373484,2018-08-17,Ponderosa Pine Meadow
3,Addition,24,-9.292268309895979,4.9332262222258985,1.0069905858476123,0.15729166666666666,0.013760305755787317,0.0028088106505301134,2018-08-17,Ponderosa Pine Meadow
4,Exclusion,24,-90.12350392889729,55.377450692797204,11.303874787790663,0.11791666666666667,0.012924249760974836,0.0026381514352229836,2018-08-17,Ponderosa Pine Meadow
5,Ambient,24,-0.5991177652155821,0.33782183738639626,0.06895759379717871,0.22754166666666667,0.021881060237142293,0.004466452717675076,2018-08-17,Ponderosa Pine Meadow
6,Ambient,24,-0.13180993197956792,0.08588790850145807,0.01753179590861847,0.281625,0.03191403194180592,0.006514424491025694,2018-08-17,Ponderosa Pine Meadow
7,Exclusion,24,-73.31842886699603,35.936154688498995,7.335436858712326,0.11883333333333333,0.009092121131323905,0.0018559214542766744,2018-08-17,Ponderosa Pine Meadow
9,Addition,24,-3.1822482079371524,2.1027060151148556,0.42921306800936077,0.18695833333333334,0.025856593081786727,0.00527795496142959,2018-08-17,Ponderosa Pine Meadow
11,Ambient,24,-0.995397011436123,0.7028908872485161,0.1434770015509173,0.22075,0.03379638519389186,0.006898658239632282,2018-08-17,Ponderosa Pine Meadow
12,Addition,24,-0.3456653143121398,0.18538391613545277,0.03784133342089738,0.243875,0.021959077552495734,0.004482377935484887,2018-08-17,Ponderosa Pine Meadow
1,Exclusion,24,-1.2148136699495327,0.3106922792262353,0.06341979592721589,0.2015,0.0070894900779405355,0.0014471361022898714,2018-08-18,Ponderosa Pine Meadow
3,Addition,24,-3.929404071299023,0.19484537106407154,0.039772644820852125,0.1715833333333333,0.0010598058340078541,2.1633195997866752e-4,2018-08-18,Ponderosa Pine Meadow
